InvoiceNo;StockCode;Description;Quantity;Date;UnitPrice;CustomerID;Country
567504;23166;MEDIUM CERAMIC TOP STORAGE JAR;12;20110920;1.25;13356;United Kingdom
563912;23200;JUMBO BAG PEARS;10;20110821;2.08;17675;United Kingdom
543820;22523;CHILDS GARDEN FORK PINK;1;20110213;0.85;16084;United Kingdom
578365;22197;POPCORN HOLDER;100;20111124;0.72;15482;United Kingdom
544198;22084;PAPER CHAIN KIT EMPIRE;12;20110217;2.95;12971;United Kingdom
565840;18094C;WHITE AND BLUE CERAMIC OIL BURNER;1;20110907;2.46;;United Kingdom
576228;82486;3 DRAWER ANTIQUE WHITE WOOD CABINET;2;20111114;8.95;15033;United Kingdom
576212;35970;ZINC FOLKART SLEIGH BELLS;6;20111114;1.69;18082;United Kingdom
552039;16156S;WRAP PINK FAIRY CAKES ;25;20110506;0.42;13081;United Kingdom
554859;22661;CHARLOTTE BAG DOLLY GIRL DESIGN;100;20110527;0.72;14828;United Kingdom
571890;22969;HOMEMADE JAM SCENTED CANDLES;12;20111019;1.45;16826;United Kingdom
561194;22634;CHILDS BREAKFAST SET SPACEBOY ;2;20110725;9.95;13814;Germany
579446;22581;WOOD STOCKING CHRISTMAS SCANDISPOT;24;20111129;0.29;14121;United Kingdom
558614;22817;CARD SUKI BIRTHDAY;13;20110630;0.42;;United Kingdom
538849;84849A;HELLO SAILOR BLUE SOAP HOLDER;4;20101214;1.69;14415;United Kingdom
557233;21169;YOU'RE CONFUSING ME METAL SIGN ;4;20110617;1.69;15356;United Kingdom
553229;21239;PINK  POLKADOT CUP;8;20110516;0.85;15039;United Kingdom
556041;23209;LUNCH BAG DOILEY PATTERN ;1;20110608;1.65;17954;United Kingdom
567185;85099B;JUMBO BAG RED RETROSPOT;5;20110918;2.08;16370;United Kingdom
544336;22858;EASTER TIN KEEPSAKE;1;20110217;1.65;13230;United Kingdom
574846;23319;BOX OF 6 MINI 50'S CRACKERS;3;20111107;2.49;14702;United Kingdom
565329;15056N;EDWARDIAN PARASOL NATURAL;1;20110902;5.95;14606;United Kingdom
558758;22456;NATURAL SLATE CHALKBOARD LARGE ;3;20110703;4.95;17939;United Kingdom
572848;23215;JINGLE BELL HEART ANTIQUE SILVER;12;20111026;2.08;16188;United Kingdom
566081;22555;PLASTERS IN TIN STRONGMAN;12;20110909;1.65;16293;United Kingdom
542867;22667;RECIPE BOX RETROSPOT ;2;20110201;2.95;;United Kingdom
549985;22607;WOODEN ROUNDERS GARDEN SET ;3;20110413;9.95;15640;United Kingdom
580880;21579;LOLITA  DESIGN  COTTON TOTE BAG;12;20111206;2.25;14121;United Kingdom
575840;23570;TRADITIONAL PICK UP STICKS GAME ;24;20111111;1.25;13137;United Kingdom
579546;22386;JUMBO BAG PINK POLKADOT;5;20111130;2.08;;United Kingdom
542789;21122;SET/10 PINK POLKADOT PARTY CANDLES;24;20110201;1.25;17511;United Kingdom
576556;23660;HENRIETTA HEN MUG ;12;20111115;1.65;14640;United Kingdom
550303;23077;DOUGHNUT LIP GLOSS ;20;20110417;1.25;18213;United Kingdom
554055;22469;HEART OF WICKER SMALL;40;20110520;1.45;18198;United Kingdom
C551948;21754;HOME BUILDING BLOCK WORD;-1;20110505;5.45;17511;United Kingdom
578627;23344;JUMBO BAG 50'S CHRISTMAS ;20;20111124;2.08;14709;United Kingdom
539665;21011;GLITTER SNOW PEAR TREE DECORATION;2;20101221;1.45;;United Kingdom
557473;84378;SET OF 3 HEART COOKIE CUTTERS;12;20110620;1.25;17428;United Kingdom
577109;23007; SPACEBOY BABY GIFT SET;1;20111117;16.95;16042;United Kingdom
576508;21642;ASSORTED TUTTI FRUTTI PEN;6;20111115;0.29;17777;United Kingdom
565541;23399;HOME SWEET HOME HANGING HEART;2;20110905;0.85;14159;United Kingdom
576045;22867;HAND WARMER BIRD DESIGN;2;20111113;2.1;15022;United Kingdom
576876;23332;IVORY WICKER HEART LARGE;6;20111116;1.65;16804;United Kingdom
548974;22698;PINK REGENCY TEACUP AND SAUCER;6;20110405;2.95;15194;United Kingdom
559708;82483;WOOD 2 DRAWER CABINET WHITE FINISH;2;20110712;6.95;13549;United Kingdom
550318;22531;MAGIC DRAWING SLATE CIRCUS PARADE  ;4;20110417;0.42;16085;United Kingdom
560364;22892;SET OF SALT AND PEPPER TOADSTOOLS;24;20110718;1.25;16705;United Kingdom
557473;23053;RECYCLED ACAPULCO MAT PINK;2;20110620;8.25;17428;United Kingdom
552182;21843;RED RETROSPOT CAKE STAND;3;20110506;10.95;14180;United Kingdom
542231;21385;IVORY HANGING DECORATION  HEART;12;20110126;0.85;16714;United Kingdom
564820;21718;RED METAL BEACH SPADE ;17;20110830;2.46;;United Kingdom
559163;84659A;WHITE TRAVEL ALARM CLOCK;3;20110706;2.46;;United Kingdom
540161;22891;TEA FOR ONE POLKADOT;1;20110105;4.25;16719;United Kingdom
555495;23199;JUMBO BAG APPLES;10;20110603;2.08;17068;United Kingdom
571701;22593;CHRISTMAS GINGHAM STAR;24;20111018;0.85;14639;United Kingdom
546414;21217;RED RETROSPOT ROUND CAKE TINS;1;20110313;9.95;16768;United Kingdom
571559;23199;JUMBO BAG APPLES;10;20111018;2.08;14911;EIRE
550714;21756;BATH BUILDING BLOCK WORD;3;20110420;5.95;15249;United Kingdom
572919;72802C;check;-17;20111026;0;;United Kingdom
537023;22686;FRENCH BLUE METAL DOOR SIGN No;1;20101203;1.25;16725;United Kingdom
550323;84077;WORLD WAR 2 GLIDERS ASSTD DESIGNS;48;20110417;0.29;13692;United Kingdom
566788;22715;CARD WEDDING DAY;72;20110915;0.36;14306;United Kingdom
561638;84568;GIRLS ALPHABET IRON ON PATCHES ;1440;20110728;0.17;15118;United Kingdom
542527;22930;BAKING MOULD HEART MILK CHOCOLATE;6;20110128;2.55;17188;United Kingdom
570871;22151;PLACE SETTING WHITE HEART;15;20111012;1.63;;United Kingdom
580367;22895;SET OF 2 TEA TOWELS APPLE AND PEARS;3;20111202;6.63;;United Kingdom
567821;22617;BAKING SET SPACEBOY DESIGN;2;20110922;4.95;14659;United Kingdom
547250;90214L;"LETTER ""L"" BLING KEY RING";1;20110322;0.83;;United Kingdom
C581229;21507;ELEPHANT BIRTHDAY CARD ;-12;20111208;0.42;12558;USA
562348;21080;SET/20 RED RETROSPOT PAPER NAPKINS ;96;20110804;0.72;17511;United Kingdom
573585;22067;CHOC TRUFFLE GOLD TRINKET POT ;1;20111031;3.29;;United Kingdom
550900;20723;STRAWBERRY CHARLOTTE BAG;40;20110421;0.85;16553;United Kingdom
562949;22624;IVORY KITCHEN SCALES;2;20110811;8.5;14346;United Kingdom
566221;23168;CLASSIC CAFE SUGAR DISPENSER;2;20110909;2.46;;United Kingdom
546462;85206A;CREAM FELT EASTER EGG BASKET;144;20110314;1.45;12845;United Kingdom
574661;23486;ANTIQUE HEART SHELF UNIT;1;20111106;16.65;13447;United Kingdom
552197;22493;PAINT YOUR OWN CANVAS SET;24;20110506;1.65;13743;United Kingdom
568701;23167;SMALL CERAMIC TOP STORAGE JAR ;12;20110928;0.83;13924;United Kingdom
543900;22813;PACK 3 BOXES BIRD PANNETONE ;24;20110214;1.95;12621;Germany
554991;22627;MINT KITCHEN SCALES;1;20110529;8.5;14823;United Kingdom
542583;48138;DOORMAT UNION FLAG;20;20110128;6.75;14051;United Kingdom
541422;22715;CARD WEDDING DAY;1;20110117;0.83;;United Kingdom
540551;22403;MAGNETS PACK OF 4 VINTAGE LABELS ;1;20110110;0.85;;United Kingdom
564755;22821;GIFT BAG PSYCHEDELIC APPLES;1;20110830;0.83;;United Kingdom
537638;22545;MINI JIGSAW BUNNIES;2;20101207;0.85;;United Kingdom
541696;47585A;PINK FAIRY CAKE CUSHION COVER;2;20110120;4.13;;United Kingdom
556415;22558;CLOTHES PEGS RETROSPOT PACK 24 ;96;20110610;1.45;12409;Switzerland
551724;21907;I'M ON HOLIDAY METAL SIGN;1;20110503;2.1;15976;United Kingdom
577700;84378;SET OF 3 HEART COOKIE CUTTERS;1;20111121;1.45;14449;United Kingdom
536865;21201;TROPICAL  HONEYCOMB PAPER GARLAND ;1;20101203;5.06;;United Kingdom
550193;22602;RETROSPOT WOODEN HEART DECORATION;24;20110415;0.85;13952;United Kingdom
561519;23318;BOX OF 6 MINI VINTAGE CRACKERS;1;20110727;2.49;17870;United Kingdom
543737;22244;3 HOOK HANGER MAGIC GARDEN;36;20110211;1.95;12477;Germany
538566;79144B;PAINTED LIGHTBULB STAR+ MOON;1;20101213;0.84;;United Kingdom
539595;37370;RETRO COFFEE MUGS ASSORTED;2;20101220;16.13;;United Kingdom
540968;84029G;KNITTED UNION FLAG HOT WATER BOTTLE;4;20110112;3.75;17338;United Kingdom
572880;84596B;SMALL DOLLY MIX DESIGN ORANGE BOWL;1;20111026;0.42;16415;United Kingdom
550496;22804;CANDLEHOLDER PINK HANGING HEART;1;20110418;5.79;;United Kingdom
553859;23100;SILVER BELLS TABLE DECORATION;4;20110519;1.25;14505;United Kingdom
575138;22722;SET OF 6 SPICE TINS PANTRY DESIGN;1;20111108;8.29;;United Kingdom
567656;22998;TRAVEL CARD WALLET KEEP CALM;12;20110921;0.83;14096;United Kingdom
546113;22699;ROSES REGENCY TEACUP AND SAUCER ;1;20110309;2.95;14344;United Kingdom
564821;23296;SET OF 6 TEA TIME BAKING CASES;1;20110830;1.25;14078;United Kingdom
574864;16169E;WRAP 50'S  CHRISTMAS;25;20111107;0.42;14387;United Kingdom
543345;21975;PACK OF 60 DINOSAUR CAKE CASES;1;20110207;1.25;;United Kingdom
C581409;82484;WOOD BLACK BOARD ANT WHITE FINISH;-1;20111208;7.95;12476;Germany
577554;84378;SET OF 3 HEART COOKIE CUTTERS;1;20111120;1.45;15533;United Kingdom
556917;22274;FELTCRAFT DOLL EMILY;48;20110615;2.55;12415;Australia
578243;20725;LUNCH BAG RED RETROSPOT;10;20111123;1.65;13448;United Kingdom
539099;22040;BOTANICAL ROSE GIFT WRAP;25;20101216;0.42;16670;United Kingdom
556685;23162;REGENCY TEA STRAINER;4;20110614;3.75;14503;United Kingdom
546644;21398;RED POLKADOT COFFEE  MUG;48;20110315;0.39;15932;United Kingdom
577174;20961;STRAWBERRY BATH SPONGE ;2;20111118;1.25;17841;United Kingdom
540364;22364;GLASS JAR DIGESTIVE BISCUITS;2;20110106;2.95;14505;United Kingdom
537374;22977;DOLLY GIRL CHILDRENS EGG CUP;1;20101206;1.25;17259;United Kingdom
544186;21171;BATHROOM METAL SIGN ;1;20110216;3.29;;United Kingdom
561026;23006;TRAVEL CARD WALLET FLOWER MEADOW;5;20110724;0.42;17265;United Kingdom
557595;20750;RED RETROSPOT MINI CASES;3;20110621;7.95;15507;United Kingdom
555847;22983;CARD BILLBOARD FONT;12;20110607;0.42;14880;United Kingdom
541658;21704;BAG 250g SWIRLY MARBLES;4;20110120;0.85;15529;United Kingdom
571734;20724;RED RETROSPOT CHARLOTTE BAG;10;20111019;0.85;17148;United Kingdom
537823;40001;WHITE BAMBOO RIBS LAMPSHADE;2;20101208;1.66;;United Kingdom
577795;23344;JUMBO BAG 50'S CHRISTMAS ;6;20111121;2.08;13246;United Kingdom
542673;22283;6 EGG HOUSE PAINTED WOOD;1;20110131;7.95;14527;United Kingdom
558523;21871;SAVE THE PLANET MUG;576;20110630;1.06;17949;United Kingdom
552524;22789;T-LIGHT HOLDER SWEETHEART HANGING;4;20110509;1.95;;United Kingdom
553035;21770;OPEN CLOSED METAL SIGN;1;20110512;4.95;17337;United Kingdom
566602;20713;JUMBO BAG OWLS;2;20110913;4.13;;United Kingdom
563362;22927;GREEN GIANT GARDEN THERMOMETER;2;20110815;5.95;15114;United Kingdom
570856;23234;BISCUIT TIN VINTAGE CHRISTMAS;6;20111012;2.89;13464;United Kingdom
576274;17003;BROCADE RING PURSE ;72;20111114;0.39;17793;United Kingdom
562519;23321;SMALL WHITE HEART OF WICKER;3;20110805;1.65;16764;United Kingdom
538153;82551;LAUNDRY 15C METAL SIGN;1;20101209;2.51;;United Kingdom
560504;23293;SET OF 12 FAIRY CAKE BAKING CASES;16;20110719;0.83;13081;United Kingdom
566219;20969;RED FLORAL FELTCRAFT SHOULDER BAG;8;20110909;3.75;17426;United Kingdom
580905;22178;VICTORIAN GLASS HANGING T-LIGHT;6;20111206;1.95;16313;United Kingdom
578233;22561;WOODEN SCHOOL COLOURING SET;6;20111123;1.65;14049;United Kingdom
558475;20719;WOODLAND CHARLOTTE BAG;6;20110629;1.63;;United Kingdom
574491;22549;PICTURE DOMINOES;12;20111104;1.45;16318;United Kingdom
569137;21169;YOU'RE CONFUSING ME METAL SIGN ;1;20110930;4.13;;United Kingdom
564974;85099B;JUMBO BAG RED RETROSPOT;6;20110831;4.13;;United Kingdom
C567345;23174;REGENCY SUGAR BOWL GREEN;-1;20110919;4.15;14911;EIRE
561147;21373;MIRRORED WALL ART SNOWFLAKES;24;20110725;0.75;16841;United Kingdom
540995;47590B;PINK HAPPY BIRTHDAY BUNTING;1;20110113;10.79;;United Kingdom
570285;22561;WOODEN SCHOOL COLOURING SET;12;20111010;1.65;16637;United Kingdom
575637;22811;SET OF 6 T-LIGHTS CACTI ;2;20111110;2.95;16904;United Kingdom
542005;85099F;JUMBO BAG STRAWBERRY;10;20110125;1.95;14409;United Kingdom
551775;21790;VINTAGE SNAP CARDS;12;20110504;0.85;12886;United Kingdom
557626;21394;RED POLKADOT BEAKER ;12;20110621;0.39;14175;United Kingdom
541357;84799;SPRIG LAVENDER ARTIFICIAL FLOWER;6;20110117;1.25;14238;United Kingdom
580553;22083;PAPER CHAIN KIT RETROSPOT;12;20111205;2.95;12646;USA
581167;85099B;JUMBO BAG RED RETROSPOT;20;20111207;2.08;13534;United Kingdom
571829;22605;WOODEN CROQUET GARDEN SET;4;20111019;12.75;16131;United Kingdom
540848;85170B;SET/6 BLACK BIRD T-LIGHT CANDLES;1;20110112;2.51;;United Kingdom
537871;85214;TUB 24 PINK FLOWER PEGS;2;20101208;1.65;12748;United Kingdom
568693;23390;DOLLY GIRL MINI BACKPACK;2;20110928;4.15;;United Kingdom
559494;15056n;EDWARDIAN PARASOL NATURAL;1;20110708;12.46;;United Kingdom
569017;23546;WRAP PAISLEY PARK ;25;20110930;0.42;13813;Germany
558046;22460;EMBOSSED GLASS TEALIGHT HOLDER;12;20110624;1.25;;EIRE
552036;22200;FRYING PAN PINK POLKADOT;1;20110505;4.25;12748;United Kingdom
577479;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;12;20111120;2.95;14911;EIRE
542812;21212;PACK OF 72 RETROSPOT CAKE CASES;12;20110201;0.55;14850;United Kingdom
551842;84978;HANGING HEART JAR T-LIGHT HOLDER;18;20110504;1.25;16678;United Kingdom
581129;48138;DOORMAT UNION FLAG;10;20111207;7.08;15498;United Kingdom
568721;21986;PACK OF 12 PINK POLKADOT TISSUES;1;20110928;0.83;;United Kingdom
578118;22898;CHILDRENS APRON APPLES DESIGN;24;20111123;1.95;12955;United Kingdom
568101;23504;PLAYING CARDS JUBILEE UNION JACK;12;20110923;1.25;15978;United Kingdom
538250;22502;PICNIC BASKET WICKER SMALL;1;20101210;5.95;18118;United Kingdom
538968;21495;SKULLS AND CROSSBONES WRAP;25;20101215;0.42;15384;United Kingdom
543651;21915;RED  HARMONICA IN BOX ;12;20110211;1.25;16306;United Kingdom
540418;84596J;MIXED NUTS LIGHT GREEN BOWL;1;20110107;0.85;;United Kingdom
551956;84596B;SMALL DOLLY MIX DESIGN ORANGE BOWL;1;20110505;0.42;15021;United Kingdom
572240;23092;LARGE ANTIQUE WHITE PHOTO FRAME;2;20111021;7.9;13709;United Kingdom
560729;47566;PARTY BUNTING;150;20110720;4.15;17511;United Kingdom
546126;35611B;thrown away;-27;20110309;0;;United Kingdom
579541;23554;LANDMARK FRAME OXFORD STREET;1;20111130;12.5;14653;United Kingdom
575073;23571;TRADITIONAL NAUGHTS & CROSSES;4;20111108;1.65;13975;United Kingdom
575584;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;6;20111110;2.95;12682;France
545216;21733;RED HANGING HEART T-LIGHT HOLDER;1;20110228;5.79;;United Kingdom
552039;22383;LUNCH BAG SUKI DESIGN ;20;20110506;1.65;13081;United Kingdom
539436;20970;PINK FLORAL FELTCRAFT SHOULDER BAG;1;20101217;7.62;;United Kingdom
560884;21933;PINK VINTAGE PAISLEY PICNIC BAG;50;20110721;1.65;13694;United Kingdom
560018;79144C;PAINTED LIGHTBULB RAINBOW DESIGN;1;20110714;0.42;15987;United Kingdom
579069;22623;BOX OF VINTAGE JIGSAW BLOCKS ;6;20111128;5.95;14911;EIRE
538659;22969;HOMEMADE JAM SCENTED CANDLES;12;20101213;1.45;14625;United Kingdom
550316;84970S;HANGING HEART ZINC T-LIGHT HOLDER;12;20110417;0.85;16193;United Kingdom
574837;23483;HANGING  BUTTERFLY T-LIGHT HOLDER;72;20111107;1.04;15785;United Kingdom
541497;47594A;CAROUSEL DESIGN WASHBAG;1;20110118;1.63;;United Kingdom
542648;82484;WOOD BLACK BOARD ANT WHITE FINISH;3;20110131;6.45;12476;Germany
543447;22956;36 FOIL HEART CAKE CASES;6;20110208;2.1;16265;United Kingdom
556023;22498;WOODEN REGATTA BUNTING;2;20110608;5.95;14527;United Kingdom
575759;84569A;PACK 3 IRON ON DOG PATCHES;1;20111111;1.25;;France
578362;22186;RED STAR CARD HOLDER;24;20111124;1.95;12913;United Kingdom
566973;22601;CHRISTMAS RETROSPOT ANGEL WOOD;24;20110916;0.85;15152;United Kingdom
575117;23202;JUMBO BAG VINTAGE LEAF;1;20111108;2.08;12748;United Kingdom
557287;23118;PARISIENNE JEWELLERY DRAWER ;3;20110619;7.5;18109;United Kingdom
581217;23564;EGG CUP MILKMAID INGRID;1;20111208;2.46;;United Kingdom
536974;POST;POSTAGE;2;20101203;18;12682;France
542107;21670;BLUE SPOT CERAMIC DRAWER KNOB;6;20110125;1.25;16222;United Kingdom
573328;85173;SET/6 FROG PRINCE T-LIGHT CANDLES;1;20111030;2.55;16601;United Kingdom
573338;84997D;CHILDRENS CUTLERY POLKADOT PINK;3;20111030;4.15;14546;United Kingdom
564199;23320;GIANT 50'S CHRISTMAS CRACKER;2;20110823;2.89;13263;United Kingdom
577785;84378;SET OF 3 HEART COOKIE CUTTERS;3;20111121;1.45;16369;United Kingdom
569417;22196;SMALL HEART MEASURING SPOONS;24;20111004;0.85;17629;United Kingdom
568657;22992;REVOLVER WOODEN RULER ;1;20110928;1.95;16460;United Kingdom
558086;82580;BATHROOM METAL SIGN;3;20110626;0.55;16728;United Kingdom
581020;22578;WOODEN STAR CHRISTMAS SCANDINAVIAN;240;20111207;0.29;17511;United Kingdom
570590;21733;RED HANGING HEART T-LIGHT HOLDER;12;20111011;2.95;18075;United Kingdom
546649;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;3;20110315;4.13;;United Kingdom
560434;21705;BAG 500g SWIRLY MARBLES;1;20110718;3.29;;United Kingdom
579472;23498;CLASSIC BICYCLE CLIPS ;1;20111129;1.45;13521;United Kingdom
554113;23168;CLASSIC CAFE SUGAR DISPENSER;12;20110522;1.25;16700;United Kingdom
578270;22596;CHRISTMAS STAR WISH LIST CHALKBOARD;8;20111123;2.46;14096;United Kingdom
548710;21135;VICTORIAN  METAL POSTCARD SPRING;8;20110403;1.69;16678;United Kingdom
540356;22735;RIBBON REEL SOCKS AND MITTENS;1;20110106;2.51;;United Kingdom
564825;21422;PORCELAIN ROSE SMALL;1;20110830;1.63;;United Kingdom
547910;21398;RED POLKADOT COFFEE  MUG;6;20110328;0.39;14159;United Kingdom
541130;21786;POLKADOT RAIN HAT ;2;20110114;0.79;;United Kingdom
569372;84625C;BLUE NEW BAROQUE CANDLESTICK CANDLE;1;20111003;5.79;;United Kingdom
570479;22491;PACK OF 12 COLOURED PENCILS;10;20111010;0.85;17589;United Kingdom
547350;84077;WORLD WAR 2 GLIDERS ASSTD DESIGNS;48;20110322;0.29;17272;United Kingdom
569866;85049A;TRADITIONAL CHRISTMAS RIBBONS;4;20111006;1.25;12757;Portugal
536592;20616;CHERRY BLOSSOM PASSPORT COVER;1;20101201;4.21;;United Kingdom
569531;23355;HOT WATER BOTTLE KEEP CALM;8;20111004;4.95;12695;France
C567348;23380;PACK OF 12 VINTAGE DOILY TISSUES;-12;20110919;0.39;15755;United Kingdom
570088;22631;CIRCUS PARADE LUNCH BOX ;2;20111007;1.95;16764;United Kingdom
545188;22426;ENAMEL WASH BOWL CREAM;2;20110228;3.75;14056;United Kingdom
577182;20711;JUMBO BAG TOYS ;10;20111118;2.08;16945;United Kingdom
558420;22385;JUMBO BAG SPACEBOY DESIGN;4;20110629;2.08;14577;United Kingdom
564758;20718;RED RETROSPOT SHOPPER BAG;1;20110830;2.46;;United Kingdom
C556669;23168;CLASSIC CAFE SUGAR DISPENSER;-12;20110613;1.25;16133;United Kingdom
571716;23341;PINK DINER WALL CLOCK;1;20111018;16.63;;United Kingdom
572066;21812;GARLAND WITH HEARTS AND BELLS;12;20111020;4.95;15159;United Kingdom
577860;21508;VINTAGE KID DOLLY CARD ;12;20111122;0.42;16655;United Kingdom
552826;22063;CERAMIC BOWL WITH STRAWBERRY DESIGN;2;20110511;2.95;14277;France
576857;22077;6 RIBBONS RUSTIC CHARM;1;20111116;1.95;12748;United Kingdom
552229;21892;TRADITIONAL WOODEN CATCH CUP GAME ;2;20110506;2.46;;United Kingdom
544900;22245;HOOK, 1 HANGER ,MAGIC GARDEN;12;20110224;0.85;15121;United Kingdom
547664;22379;RECYCLING BAG RETROSPOT ;10;20110324;2.1;13069;United Kingdom
574080;21592;RETROSPOT CIGAR BOX MATCHES ;7;20111102;1.25;16348;United Kingdom
574950;22162;HEART GARLAND RUSTIC PADDED;2;20111108;3.29;;United Kingdom
575623;23058;CHRISTMAS HANGING SNOWFLAKE;3;20111110;0.79;14064;United Kingdom
581425;22442;GROW YOUR OWN FLOWERS SET OF 3;2;20111208;1.95;14796;United Kingdom
578682;85123A;WHITE HANGING HEART T-LIGHT HOLDER;24;20111125;2.95;17173;United Kingdom
571564;23395;BELLE JARDINIERE CUSHION COVER;4;20111018;3.75;16019;United Kingdom
568709;22130;PARTY CONE CHRISTMAS DECORATION ;6;20110928;0.85;15036;United Kingdom
555348;10133;COLOURING PENCILS BROWN TUBE;10;20110602;0.85;15184;United Kingdom
573415;22268;DECORATION SITTING BUNNY;1;20111030;0.19;13607;United Kingdom
572860;21824;PAINTED METAL STAR WITH HOLLY BELLS;24;20111026;0.39;17470;United Kingdom
574677;21162;TOXIC AREA  DOOR HANGER ;2;20111106;0.39;16445;United Kingdom
558032;22443;;-7;20110624;0;;United Kingdom
577774;22620;4 TRADITIONAL SPINNING TOPS;3;20111121;1.45;16712;United Kingdom
537666;21164;HOME SWEET HOME METAL SIGN ;1;20101207;5.91;;United Kingdom
579777;23300;GARDENERS KNEELING PAD CUP OF TEA ;2;20111130;3.29;;United Kingdom
562567;20723;STRAWBERRY CHARLOTTE BAG;10;20110807;0.85;12877;United Kingdom
551718;20619;TROPICAL PASSPORT COVER ;1;20110503;1.63;;United Kingdom
559032;16161U;WRAP SUKI AND FRIENDS;25;20110705;0.42;17511;United Kingdom
562368;20723;STRAWBERRY CHARLOTTE BAG;50;20110804;0.85;16570;United Kingdom
568069;23408;PHOTO FRAME LINEN AND LACE SMALL;6;20110923;2.08;13336;United Kingdom
550408;22754;SMALL RED BABUSHKA NOTEBOOK ;12;20110418;0.85;16746;United Kingdom
552554;21900;KEY FOB , SHED;6;20110510;0.65;12843;United Kingdom
570209;23439;HAND WARMER RED LOVE HEART;5;20111009;2.1;16326;United Kingdom
561702;22960;JAM MAKING SET WITH JARS;6;20110729;4.25;15149;United Kingdom
567482;20668;DISCO BALL CHRISTMAS DECORATION;24;20110920;0.12;16464;United Kingdom
536401;84991;60 TEATIME FAIRY CAKE CASES;3;20101201;0.55;15862;United Kingdom
562049;23221;REINDEER HEART DECORATION SILVER;24;20110802;0.83;14133;United Kingdom
541596;84988;SET OF 72 PINK HEART PAPER DOILIES;4;20110119;1.45;17602;United Kingdom
558115;23034;DRAWER KNOB CERAMIC BLACK;6;20110627;1.45;16003;United Kingdom
551170;22348;TEA BAG PLATE RED RETROSPOT;12;20110426;0.85;15145;United Kingdom
537395;22659;LUNCH BOX I LOVE LONDON;1;20101206;1.95;15356;United Kingdom
546980;21843;RED RETROSPOT CAKE STAND;2;20110318;10.95;13591;United Kingdom
562950;23310;BUBBLEGUM RING ASSORTED;36;20110811;0.42;15608;United Kingdom
572566;85199L;LARGE HANGING IVORY & RED WOOD BIRD;12;20111025;0.65;13050;United Kingdom
571899;23328;SET 6 SCHOOL MILK BOTTLES IN CRATE;1;20111019;3.75;16885;United Kingdom
C540400;22469;HEART OF WICKER SMALL;-1;20110107;1.65;16150;United Kingdom
571441;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;1;20111017;4.13;14096;United Kingdom
566171;20718;RED RETROSPOT SHOPPER BAG;1;20110909;1.25;18118;United Kingdom
555092;21932;SCANDINAVIAN PAISLEY PICNIC BAG;1;20110531;1.65;16483;United Kingdom
574967;21485;RETROSPOT HEART HOT WATER BOTTLE;2;20111108;12.21;;United Kingdom
